id,degree_all,eigen_all,close_all,between_all,cluster_all,component_all,component_size_all
1977-103,144,0.27702258994297957,4.263301500682128e-5,232644.11912032834,49,1,8522
1977-104,21,0.023237843189398713,3.497359493582345e-5,3469.7598782320138,1,1,8522
1977-105,9,0.007217656157533515,3.372112628561794e-5,1978.3607305882178,1,1,8522
1977-106,31,0.09660520422087335,3.6429872495446266e-5,20626.763709902716,1,1,8522
1977-107,12,0.0024229309040438864,3.1020256227316434e-5,6237.364181606816,141,1,8522
1977-109,43,0.030979430875492774,3.4108738658844396e-5,9426.951548243575,19,1,8522
1977-110,11,0.008181367752843016,3.114294612270321e-5,1008.1988421100195,19,1,8522
1977-111,35,0.0675666296972767,3.6386129607393665e-5,12661.903713286223,19,1,8522
1977-112,36,0.019424882797523454,3.388566975026261e-5,15708.127456903776,19,1,8522
1977-113,55,0.07638994480593984,3.676605757564616e-5,33298.61238351828,19,1,8522
1977-114,35,0.037059299057397285,3.5132096683530073e-5,11373.414668565638,15,1,8522
1977-115,75,0.054432073964677793,3.9556962025316456e-5,125254.4700457302,1,1,8522
1977-116,24,0.007476484289353798,3.2124385621125e-5,5979.925717891159,126,1,8522
1977-117,3,8.575198636540847e-4,2.888420322925392e-5,928.1134443701974,114,1,8522
1977-118,43,0.030398069501148154,3.384323812102342e-5,15334.728109375892,15,1,8522
1977-119,12,0.007784808010962847,3.0853722501619816e-5,2305.3737082467637,49,1,8522
1977-120,11,0.003911446959963325,3.205128205128205e-5,5993.9614133040795,16,1,8522
1977-121,4,0.002316979115520856,3.0371135273036507e-5,175.94678556909386,1,1,8522
1977-122,25,0.023650328693613235,3.6120642947444464e-5,34466.29524525097,1,1,8522
1977-123,87,0.2501155632117565,3.6460422211689215e-5,27809.89256318917,89,1,8522
1977-124,13,0.0018329425251908738,2.9824038174768862e-5,1138.7772775638555,36,1,8522
1977-125,21,0.011736270641513972,3.451965894576962e-5,8460.18281298298,1,1,8522
1977-126,47,0.025140647655396243,3.5855145213338114e-5,18173.101520520217,21,1,8522
1977-127,7,0.0020286529188470142,3.0086046091822616e-5,850.5941447877442,21,1,8522
1977-128,24,0.011627548677737711,3.2563743527955974e-5,6075.483811392113,36,1,8522
1977-129,18,0.014908729792284043,3.227680588728939e-5,2445.36526167718,15,1,8522
1977-130,25,0.03592612054682894,3.319171534784918e-5,2639.695333441198,25,1,8522
1977-131,20,0.032429862858446235,3.397662408263115e-5,6032.805401484563,29,1,8522
1977-132,9,4.956612034589478e-4,2.8165840468679586e-5,429.9650204109459,147,1,8522
1977-133,6,0.004315395902633052,3.1322433126605276e-5,1074.3908436314439,3,1,8522
1977-134,55,0.03729217411120326,3.553912858056721e-5,16482.817232141162,15,1,8522
1977-135,14,0.003302602534891304,3.056888698682481e-5,1136.6403203249288,115,1,8522
1977-136,18,0.0066860250619518715,3.276110601493907e-5,5454.946763781244,21,1,8522
1977-137,27,0.043506094649848295,3.703017959637104e-5,8084.982469962086,29,1,8522
1977-138,46,0.20870983298554835,3.8377403384886985e-5,12375.392357700366,49,1,8522
1977-139,23,0.03021592800472465,3.466564980760564e-5,4162.686770240581,49,1,8522
1977-140,75,0.14754393292746174,4.032095480020967e-5,91995.81665783338,1,1,8522
1977-141,60,0.08611321690570331,3.6816140195861865e-5,27231.979259205447,14,1,8522
1977-142,38,0.13475544391450256,3.626473254759746e-5,7981.204877189222,89,1,8522
1977-143,11,0.01625354857705297,3.251926766609216e-5,237.73528903385213,25,1,8522
1977-144,1,0.0014242315988591274,2.91877061381746e-5,0,453,1,8522
1977-145,33,0.07386812110127926,3.714848248449051e-5,12321.15670963501,19,1,8522
1977-146,17,0.009406039352780036,3.283856561145409e-5,2722.1330803183055,14,1,8522
1977-147,145,0.3741545528210204,4.1788549937317175e-5,141426.46392047516,29,1,8522
1977-149,46,0.043687507730421404,3.676335428844528e-5,46912.73691792511,49,1,8522
1977-150,62,0.08864689515089583,3.80517503805175e-5,30772.02445371539,49,1,8522
1977-151,28,0.01911301808420577,3.4848062447727906e-5,17380.869443653268,16,1,8522
1977-152,30,0.023705200469179316,3.475842891901286e-5,2517.7854160124516,1,1,8522
1977-153,111,0.20995678450100672,3.730229782154581e-5,29785.081753473867,5,1,8522
1977-154,12,0.031910521235484914,3.205230936889003e-5,44.54516534330512,5,1,8522
1977-155,19,0.013718081562776818,3.4838350055741366e-5,14980.679939080146,1,1,8522
1977-156,12,0.0027447758522430063,3.09674222717701e-5,2626.758160216908,2,1,8522
1977-157,84,0.3960010519875979,3.916040100250627e-5,58502.53922913787,29,1,8522
1977-158,15,0.0198176431719999,3.396508389375722e-5,613.4726734545983,1,1,8522
1978-001,3,0.0014956259295589502,2.8703464508166136e-5,18.315274789049404,9,1,8522
1978-002,1,2.6433180927285123e-4,2.5033795624092527e-5,0,434,1,8522
1978-003,3,6.361184124852038e-4,2.6297104688773766e-5,1.7875147204297421,36,1,8522
1978-004,14,0.033201172322250644,3.294024639304302e-5,951.4514216543527,5,1,8522
1978-005,7,0.006290505891371814,3.133126546981233e-5,528.6188204706748,1,1,8522
1978-006,4,1.555704197542919e-5,2.3139042506421085e-5,247.1079065942912,176,1,8522
1978-007,21,0.03270667469819716,3.43666231356107e-5,1146.3419500504153,25,1,8522
1978-008,31,0.0717196305475207,3.5085257174935096e-5,13172.666969314501,29,1,8522
1978-009,7,0.0013625378023911115,2.9825817227392034e-5,571.5883631400083,38,1,8522
1978-010,34,0.07412379319752929,3.713606654783125e-5,13303.685091438278,16,1,8522
1978-011,55,0.1804335548468201,3.734687780101583e-5,24835.045864887376,89,1,8522
1978-012,25,0.0707348781874909,3.517906142264125e-5,1906.3789686728885,29,1,8522
1978-013,1,4.128487689104796e-6,2.116402116402116e-5,0,435,1,8522
1978-014,27,0.05510968678068391,3.4838350055741366e-5,3008.781951600457,5,1,8522
1978-015,16,0.015463119237531932,3.391900142459806e-5,5735.896378486879,1,1,8522
1978-016,16,0.03032222446779145,3.2285142377477883e-5,375.15298614992327,29,1,8522
1978-018,1,0.0010581886572133702,2.7096599376778213e-5,0,457,1,8522
1978-019,13,0.033656408795048325,3.2926146653057194e-5,14740.183063772945,134,1,8522
1978-020,9,0.0022644957193022203,3.0731407498463434e-5,1013.5814455499088,1,1,8522
1978-021,2,0.005111227850694914,3.0453451898772723e-5,9.95849010593228,29,1,8522
1978-022,38,0.021820551110124663,3.643252696006995e-5,31078.981070286634,1,1,8522
1978-023,22,0.056672787353679185,3.544842254519674e-5,4062.4472228286513,49,1,8522
1978-024,42,0.14266183117590472,3.777719013259793e-5,16966.434658296737,29,1,8522
1978-025,14,0.046686926114331555,3.387648633083777e-5,909.364720180407,29,1,8522
1978-026,8,9.593603506465708e-4,2.8579594169762787e-5,3594.319639458365,61,1,8522
1978-027,31,0.098378383678446,3.688539707129947e-5,9040.868330315036,49,1,8522
1978-028,8,0.026959957813135007,3.280409395092507e-5,252.76575014254766,5,1,8522
1978-029,7,0.024458787560103206,3.237503237503238e-5,24.197797737500206,5,1,8522
1978-030,48,0.06721353438133187,3.7896013339396696e-5,46851.38789150031,1,1,8522
1978-031,7,0.0012335277750821951,2.9372888823615798e-5,425.5170871185582,104,1,8522
1978-032,12,3.0393388150413124e-4,2.8097780275358247e-5,7269.943870720328,133,1,8522
1978-033,31,0.015834265451006305,3.560873126090518e-5,20813.285221410915,1,1,8522
1978-034,25,0.012553168151417769,3.382721060821325e-5,12898.284867587909,1,1,8522
1978-035,28,0.14348412488659204,3.510126715574432e-5,2220.611460227207,29,1,8522
1978-036,6,7.864692684327713e-4,2.9353920216044852e-5,399.2406348646934,23,1,8522
1978-037,22,0.008733335951656299,3.411921252857484e-5,19422.459592444477,48,1,8522
1978-038,10,0.0023670895045990047,3.129890453834116e-5,3323.0805654233022,13,1,8522
1978-039,11,0.0019637617138513093,3.0390518158334597e-5,869.8311403029942,16,1,8522
1978-040,69,0.2100539109601125,3.9315903282877924e-5,31593.457337721793,29,1,8522
1978-041,20,0.034440433076199366,3.531821713639895e-5,4998.180888320795,1,1,8522
1978-042,40,0.04140587403222615,3.715124270906861e-5,47401.34903511156,1,1,8522
1978-043,49,0.1535214870373421,3.753331081334685e-5,15740.261108212117,29,1,8522
1978-045,14,0.07529662245307012,3.474755898398138e-5,219.13790789507422,29,1,8522
1978-046,2,2.511593365848534e-4,2.6885334050275574e-5,51.151365951274926,2,1,8522
1978-047,29,0.011134696072409597,3.398470688190314e-5,15806.299839262972,39,1,8522
1978-048,8,0.0018235417250229342,2.9955366503909175e-5,492.9792213821312,1,1,8522
1978-049,64,0.15671091938893147,3.898635477582846e-5,62046.06094108867,29,1,8522
1978-050,23,0.013709452868961199,3.380776902532202e-5,13279.022082585152,36,1,8522
1978-051,36,0.050856409655083167,3.6620646720621085e-5,23388.570867300998,1,1,8522
1978-052,29,0.05955932072911794,3.531821713639895e-5,3781.9037753026428,49,1,8522
1978-053,34,0.06536494451080513,3.7649184895147016e-5,10150.816337522603,49,1,8522
1978-054,40,0.07298384856969067,3.7448975770512674e-5,29027.30609266363,1,1,8522
1978-056,2,0.012013961245835111,3.137254901960784e-5,0,29,1,8522
1978-057,1,3.9970033841169394e-5,2.4113817217265492e-5,0,436,1,8522
1978-058,34,0.07778523231840385,3.529577862487646e-5,7360.1365264424785,49,1,8522
1978-059,19,0.0014207265307751144,3.0158634417033594e-5,11395.700351372652,6,1,8522
1978-060,60,0.11167785413461176,3.9175742380318105e-5,60574.89212717997,1,1,8522
1978-061,48,0.018435933066291203,3.530200868429414e-5,26556.84366754568,36,1,8522
1978-062,49,0.12321587119196285,3.8639876352395674e-5,25021.10825728935,29,1,8522
1978-063,18,0.012693799374463018,3.010416039496658e-5,9551.584764449599,25,1,8522
1978-064,41,0.07914529904704559,3.7684654808561954e-5,24315.397753495126,29,1,8522
1978-065,83,0.19896109310558938,3.623057135611028e-5,22984.54220623381,89,1,8522
1978-066,7,8.602106094141274e-4,2.972298180953513e-5,998.9449861977591,74,1,8522
1978-067,13,0.03947208008863655,3.3120259662835756e-5,722.1215237045025,29,1,8522
1978-068,40,0.0172843154141575,3.608414823368095e-5,74378.74749153206,1,1,8522
1978-069,32,0.10455133326505169,3.670263524921089e-5,16677.560892622303,89,1,8522
1978-070,41,0.018632051724621426,3.466444814198558e-5,19151.123294938465,16,1,8522
1978-071,1,5.589324140727995e-5,2.4442108865152886e-5,0,459,1,8522
1978-072,38,0.12164555220122367,3.702195401873311e-5,8740.78203600794,29,1,8522
1978-073,44,0.09985813379024919,3.75037503750375e-5,12329.27528784133,29,1,8522
1978-074,28,0.08436762935301734,3.674714290963877e-5,15494.897534944852,49,1,8522
1978-075,5,0.0024674236731097865,2.970973588044802e-5,291.01071792737014,13,1,8522
1978-076,57,0.2404687578974382,3.8460059228491206e-5,27744.08089371593,29,1,8522
1978-077,17,0.015715203083311934,3.357958361316319e-5,9704.342910540396,4,1,8522
1978-078,41,0.11728785149821387,3.658179689786362e-5,16710.89621961642,89,1,8522
1978-079,52,0.032413921745900715,3.707823507601038e-5,53943.75085981142,1,1,8522
1978-080,47,0.039388433915258876,3.654703603537753e-5,19530.122768200923,15,1,8522
1978-081,29,0.08581924236256486,3.4996850283474484e-5,1238.2050108874978,29,1,8522
1978-082,21,0.05826698699394417,3.41180484476288e-5,2216.9763978114897,5,1,8522
1978-083,52,0.15185100122357312,3.7213456385829117e-5,13098.862034989344,29,1,8522
1978-084,68,0.12849157464948371,3.8921106916280695e-5,60395.46553621933,49,1,8522
1978-085,40,0.02956791805746096,3.450060376056581e-5,19841.52243023925,15,1,8522
1978-086,6,0.009051066526513312,3.072479798445325e-5,19.298063586205938,29,1,8522
1978-087,13,0.0653411004103319,3.3365586733842714e-5,1266.577547873356,29,1,8522
1978-088,2,2.801517944181763e-6,1.9897329778343745e-5,8520,46,1,8522
1978-089,31,0.021799612342294973,3.587830080367394e-5,18738.24301667554,1,1,8522
1978-090,20,0.004788837183910797,3.2024594888874656e-5,1851.4524032773509,36,1,8522
1978-091,14,0.0023460258859774753,3.0005701083205807e-5,2577.0032663027696,2,1,8522
1978-092,148,0.4312867504207954,4.2242216871541416e-5,201219.32129497032,49,1,8522
1978-093,55,0.07686048552501627,3.8128646051778696e-5,33198.941583109794,1,1,8522
1978-094,152,0.19396376418451516,4.250435669656139e-5,307221.7413728564,1,1,8522
1978-095,32,0.028955852912008716,3.6730945821854914e-5,14821.940227516288,1,1,8522
1978-096,32,0.016477070260885972,3.588087549336204e-5,12023.084958558891,1,1,8522
1978-097,18,0.02660633942911666,3.386272053096746e-5,2970.7623869951813,5,1,8522
1978-098,10,0.025085849467095044,3.305020325875004e-5,314.637711785331,5,1,8522
1978-099,2,4.555945092892786e-4,2.395898222243519e-5,0,25,1,8522
1978-100,70,0.15980585653470575,3.820001528000611e-5,29927.26496309571,49,1,8522
1978-101,29,0.03563869292375462,3.617290649303671e-5,15143.97084059619,90,1,8522
1978-102,33,0.05513528682000289,3.5782015958779116e-5,15475.566051844136,5,1,8522
1978-103,4,0.0028224101917275913,2.9689448370049283e-5,98.42862210483621,29,1,8522
1978-104,14,0.027380878158251878,3.19030148349019e-5,587.2623764417639,5,1,8522
1978-105,11,0.02415420589973537,3.3122453711370936e-5,1303.8229754154388,29,1,8522
1978-106,42,0.04384089507842131,3.75037503750375e-5,33515.07349696279,1,1,8522
1978-107,13,0.003947687327535154,3.21450384133209e-5,2567.9416743781394,48,1,8522
1978-108,49,0.11048472237303224,3.77230374589762e-5,28297.45130229294,5,1,8522
1978-109,22,0.03738952689484175,3.5401989591815063e-5,9772.180050024996,5,1,8522
1978-110,5,0.017433505824602628,2.9199637924489735e-5,0.3096260838876608,29,1,8522
1978-111,82,0.24777272249559024,3.646973012399708e-5,13965.40293485816,89,1,8522
1978-112,69,0.14642136331304142,3.98628717212788e-5,45598.63308934136,49,1,8522
1978-113,89,0.26043990318235344,3.9345294302801385e-5,46277.70817059474,29,1,8522
1978-114,55,0.22766848693334832,3.864734299516908e-5,20397.361337424245,29,1,8522
1978-115,25,0.08079223312599611,3.3230319343368886e-5,1137.1021496329113,89,1,8522
1978-116,57,0.02843018864077352,3.755445395823945e-5,81858.6564852778,16,1,8522
1978-117,15,0.010538919931412488,3.3773514809686244e-5,6452.925309786575,1,1,8522
1978-118,42,0.06696428166442375,3.8028597505324e-5,21668.63456461434,1,1,8522
1978-119,32,0.02607534829218621,3.618206816701643e-5,22126.96109771102,1,1,8522
1978-120,25,0.050761995734188554,3.566715411777295e-5,1822.133525550952,29,1,8522
1978-121,22,0.011022707308793532,3.3646243396924736e-5,6209.876571444796,1,1,8522
1978-122,23,0.05959910042662597,3.4814092744743074e-5,6059.503837986666,89,1,8522
1978-123,8,0.008465865864300915,3.1201248049921994e-5,333.2072556794839,49,1,8522
1978-124,18,0.011544225028882266,3.285474915399021e-5,1716.6779022805742,21,1,8522
1978-125,59,0.09266359576610163,3.710299792223212e-5,32285.928893426106,5,1,8522
1978-126,8,7.122619782845231e-4,2.8830075534797902e-5,491.9994109918966,104,1,8522
1978-127,26,0.03824497597300905,3.646308113035552e-5,21550.315710072002,1,1,8522
1978-128,59,0.05643070928590194,3.8179596823457546e-5,25976.210341606264,1,1,8522
1978-129,57,0.16336756213182577,3.761519653940192e-5,11674.221891478888,49,1,8522
1978-130,1,0.00142900328203667,2.790490010045764e-5,0,437,1,8522
1978-131,20,0.012949769782392942,3.522491105709958e-5,31133.79684137057,1,1,8522
1978-132,46,0.05939076102388877,3.784008778900367e-5,27501.471318935306,29,1,8522
1978-133,36,0.07856189320146928,3.41868654063109e-5,3828.2906525365233,5,1,8522
1978-134,39,0.1297647986079131,3.6355704209990546e-5,9348.850795950737,89,1,8522
1978-135,49,0.15985979242458973,3.504836674610963e-5,6066.464543991588,89,1,8522
1978-136,9,0.01528733682022198,3.176014736708378e-5,2964.0835025840524,36,1,8522
1978-137,24,0.05693692313882129,3.583972475091391e-5,3477.076931334426,49,1,8522
1978-138,32,0.12636823255731727,3.571556127004536e-5,4123.914899257206,89,1,8522
1978-139,28,0.07102116411917081,3.300438958381465e-5,924.06077495203,89,1,8522
1978-140,29,0.07693461188374698,3.619385428354265e-5,4452.496370996395,49,1,8522
1978-141,38,0.10594180779855328,3.677552221241542e-5,5106.647441973138,29,1,8522
1978-142,28,0.10515600397776877,3.5900197451085984e-5,4254.0567876594,49,1,8522
1978-143,22,0.06582477929403237,3.474876641879213e-5,2246.8942931500064,29,1,8522
1978-144,43,0.12868954565153226,3.7415347775657576e-5,11317.324903274595,29,1,8522
1978-145,14,0.04502749264461708,3.402865212508932e-5,5626.550894877787,1,1,8522
1978-146,23,0.030574612493478797,3.619385428354265e-5,16296.146296890041,29,1,8522
1978-147,43,0.051823516928975466,3.7086485684616525e-5,25359.863170344106,1,1,8522
1978-148,30,0.0032214501327124867,3.25754120789628e-5,34681.41481635432,82,1,8522
1978-149,31,0.06333093861527479,3.526466128292838e-5,3592.3635602099753,29,1,8522
1978-150,99,0.19291508163865423,3.9514758762397756e-5,117421.3586657569,5,1,8522
1978-151,15,0.007895462546200617,3.2916392363396976e-5,2758.6490617524964,126,1,8522
1978-152,51,0.1429270273604746,3.804595951909907e-5,23444.713693796,49,1,8522
1978-153,48,0.10610073854833575,3.716643127926856e-5,17611.832361756988,29,1,8522
1978-154,21,0.0452378487140375,3.481651695564376e-5,1935.431286077978,29,1,8522
1978-155,64,0.1730598890635562,3.888327241620655e-5,33778.00235083024,5,1,8522
1978-157,7,0.007083398439891821,2.9133284777858705e-5,63.42144779689889,60,1,8522
1978-158,47,0.18829027824472686,3.707960992250362e-5,11576.818170095681,29,1,8522
1978-159,41,0.030585937025773294,3.616113401316265e-5,41762.15206043279,1,1,8522
1978-160,8,0.01634369767339002,3.0795762503079576e-5,6737.8916725211275,67,1,8522
1978-161,1,0.007174794002529259,3.071630421427694e-5,0,438,1,8522
1979-001,3,0.013164188015316557,3.1757121534504114e-5,7.278062116733366,29,1,8522
1979-002,1,1.1056200940372968e-4,2.532799756851223e-5,0,439,1,8522
1979-003,56,0.06307443350362128,3.795210444419143e-5,27039.674579036273,1,1,8522
1979-004,38,0.01580480167252245,3.565443719470888e-5,47610.55075981428,1,1,8522
1979-005,39,0.035742010196375684,3.6479042789917186e-5,30099.89870116859,14,1,8522
1979-006,8,5.858055493074432e-4,2.8577960676726108e-5,327.57260340111196,11,1,8522
1979-007,33,0.12579909379954002,3.449703325514006e-5,2056.9698519227204,89,1,8522
1979-008,26,0.006209740525357234,3.3870749220972764e-5,12825.909731265463,1,1,8522
1979-009,20,0.041784790934953187,3.58512888538343e-5,2597.2473650471857,1,1,8522
1979-010,41,0.028839670500149607,3.53356890459364e-5,24398.495777063443,14,1,8522
1979-011,21,0.030800933983642476,3.468488779438799e-5,2766.0743698538413,49,1,8522
1979-012,1,8.47575989243354e-5,2.44552591034702e-5,0,440,1,8522
1979-013,18,0.003931492205619919,3.1978510440983655e-5,1359.9616970999377,90,1,8522
1979-014,6,0.0018840692995206367,2.9912356794591848e-5,31.456510798209248,1,1,8522
1979-015,23,0.010715142600112412,3.396969902846661e-5,6686.041873503096,16,1,8522
1979-016,6,0.0011691924255157584,2.782260308274442e-5,83.44275498148588,124,1,8522
1979-017,30,0.030355710944967747,3.711125955614934e-5,24794.375793222604,29,1,8522
1979-018,30,0.05322921619187213,3.6435181811557243e-5,4638.974296877803,49,1,8522
